X,Y,OBJECTID,LSN,POI_NAME,POI_TYPE,POI_SOURCE,PHONE_NUM,GLOBALID,WEBSITE
-82.962118226735669,40.03942640558548,5699706,3461 CLEVELAND AVE,Popeyes Louisiana Kitchen,Retail - Restaurant,,6142681977,{2D27B116-5D7D-4591-B02C-F6A02D09E94B},
-82.884679165057719,40.055222259688342,5699711,1376 CHERRY BOTTOM RD,Taqueria Los Juachos,Retail - Restaurant,,6144714717,{7D344A1C-EA68-4E52-82BF-7D3E19C14BEA},
-83.057062610804778,40.018491747150712,5699713,3000 NORTHWEST BLVD,Donatos Pizza,Retail - Restaurant,,6143400905,{C05F469B-7C77-4A39-AD07-B6BAF63D10ED},
-82.930777508245825,39.874862546778097,5699714,4480 ALUM CREEK DR,Long John Silver's,Retail - Restaurant,,6144929021,{012483AD-9948-40A2-A1BC-F679CC7167BA},
-83.06771744550403,40.052916041982542,5699716,1831 W HENDERSON RD,Hong Kong Buffet,Retail - Restaurant,,6145389038,{9085A8BF-5596-4CDE-A8BB-B13AF5DF294B},
-83.115266495622635,39.932035459935122,5699718,1000 GEORGESVILLE RD,Tri-Wood Insurance Agency Inc,Retail - Services,,6142767821,{8FDE965A-DB5B-4416-960C-12A9BFE15C04},
-82.89842115973515,39.973254925159104,5699721,3849 E BROAD ST,Mark Pi's Express,Retail - Restaurant,,6142313975,{9F733D55-40D9-4449-B369-717E511611A5},
-82.957671810466209,40.045051102731911,5699722,3750 CLEVELAND AVE,Addis Restaurant,Retail - Restaurant,,6142698680,{3DFE0132-B6ED-4E9C-BE5E-F12D7E062E94},
-82.839530780204115,39.990493078561947,5699724,1000 TAYLOR STATION RD UNIT C,Computek Warranty,Retail - Services,,6148616151,{78F0DA11-AC84-4D0F-AE4C-F3B7198E9937},
-82.963095531756693,40.037161787398411,5699725,3411 CLEVELAND AVE,Mc Donald's,Retail - Restaurant,,6142683381,{5EAAA466-C880-4CA9-93F3-FF90AB8835A0},
-82.877399118648796,39.95476663202075,5699726,1055 S HAMILTON RD,Superamerica,Retail - Convenience Store,,6514033267,{15E50EDB-A92E-4826-93C1-1230CA95D4AF},
-82.874359724564542,40.018949728249723,5699727,200 GRANVILLE ST,Frankie's Pizza,Retail - Restaurant,,6144765555,{EC6205A0-F9E2-4448-B187-9C082A9F78B3},
-82.889977056686433,40.019672208998472,5699728,60 STYGLER RD N,CVS,Retail - Commercial/Retail,,614-475-2014,{95B2F0AC-0CF4-4C88-9DEB-335D5A2E1D2A},
-82.889134417803149,40.019031547689643,5699731,333 AGLER RD,Mug-N-Jug,Retail - Restaurant,,6144756672,{96DA100C-918D-4890-B423-2E8C8E14BB29},
-82.871529934712214,39.955851317028838,5699732,4740 E MAIN ST,Marechi Mexican Restaurant Inc,Retail - Restaurant,,6148681669,{BFAEC360-A960-4062-A30A-EC485F87363C},
-82.878751609819801,40.02293473185388,5699733,196 MILL ST,Dairy Queen,Retail - Restaurant,,6144754701,{2E669122-A5E0-4CAD-A1D6-9C6D41B47B9A},
-82.93210492210649,39.9572878280362,5699734,2500 E MAIN ST,Penn Station East Coast Subs,Retail - Restaurant,,6142317366,{ABB24C30-A373-4FDA-B9FC-C7CC591D80EC},
-82.887648253360638,39.955568576553432,5699736,4151 E MAIN ST,Dino's Pizza,Retail - Restaurant,,6142356511,{9B1015C3-CF25-4E83-9E9C-BF76C9BED3F8},
-82.856919084669755,39.95518347356937,5699737,5310 E MAIN ST,Massey's Pizza,Retail - Restaurant,,6148660700,{DF9B9398-FC86-4817-87B5-8998C80B6255},
-82.889743506311262,39.974889571727914,5699738,4210 E BROAD ST,Mad Greek,Retail - Restaurant,,6143380000,{34B214AD-B067-4404-8B7E-5048E5F8913D},
-82.874861270126459,39.955700132860272,5699740,4628 E MAIN ST,Long John Silver's,Retail - Restaurant,,6148641609,{00DBDE31-C34A-45CB-B7BA-B8137DBC66CD},
-82.875322016574486,39.967696786957163,5699743,400 S HAMILTON RD,King Gyros Greek Restaurant,Retail - Restaurant,,6148669008,{AC4B2A20-49F4-4D3B-AC00-500F102670C8},
-82.858956892614017,39.955375733506763,5699744,5240 E MAIN ST,Mcl Cafeteria,Retail - Restaurant,,6147591625,{4A2387BB-C70C-4782-BDB2-B2661E4C2B24},
-82.875222878665326,39.968663059801244,5699745,350 S HAMILTON RD,Tee Jaye's Country Place Rew,Retail - Restaurant,,6148614160,{6DEF5083-831F-4B5D-98BF-7DD9ED7CEFC3},
-82.877126776058873,39.957330716004087,5699746,877 S HAMILTON RD,Papa John's Pizza,Retail - Restaurant,,6142357300,{59707D0D-66D3-4477-90AB-E4E3818265A1},
-82.899513733256626,39.956478539788492,5699747,3686 E MAIN ST,Wing Stop,Retail - Restaurant,,6142357700,{05C6038A-7495-4661-A7AD-8C5F901C0F33},
-82.867992671243698,40.018074394417951,5699748,377 GRANVILLE ST,Donatos Pizza,Retail - Restaurant,,6144714111,{850C9BAF-7271-478F-B4D0-C74B4C626EB7},
-82.875303273685972,39.967942196721864,5699754,376 S HAMILTON RD,Roosters,Retail - Restaurant,,6147597778,{F8299559-B0B2-4FB8-AC46-1D33576DE267},
-82.876642428311868,39.954680256877253,5699755,1080 S HAMILTON RD,White Castle,Retail - Restaurant,,6148618950,{69967218-84BB-4234-9D5C-A0AAD24C6D31},
-83.018288783430123,40.092699852094611,5699758,911 HIGH ST,Marathon,Retail - Gas Station,Restaurant DB,,{18C7C701-C3B2-4BAE-8DFD-40CB1D8217FB},
-83.018406537990529,40.092375072103913,5699759,901 HIGH ST,Mrs Goodman's Bakin Co,Retail - Restaurant,Restaurant DB,,{294796C2-81C7-478F-9A22-AD7C0A633E95},
-82.93736342859755,39.822306746580857,5699760,2323 RICKENBACKER PKWY W,Baymont Inn & Suites,Retail - Hotel/Motel,,,{22F6A371-1252-4393-9AE5-DC2A78EC462D},
-83.015883780528014,40.107473161172116,5699761,7166 N HIGH ST,Blaze Pizza,Retail - Restaurant,Restaurant DB,,{19A0A331-36D6-4EC6-B098-9C31D6683D24},
-82.898706178944082,39.97419129432491,5699762,3824 E BROAD ST,Chipotle Mexican Grill,Retail - Restaurant,,6146003001,{906B6F9E-8A0F-49E0-8463-8A1821129B64},
-82.959729320119934,40.042923025761645,5699764,3660 CLEVELAND AVE,Lindy's Bar,Retail - Restaurant,,6144715950,{7A0762B1-E31A-4345-BBC3-19559ACFF2D5},
-83.018454493176819,40.086956889863394,5699765,649 HIGH ST,Worthington Inn,Retail - Restaurant,Restaurant DB,,{E9D65C2B-6F1B-4E05-8BDD-64549F4DCADE},
-82.865318819294913,40.054098169745032,5699769,1350 STONERIDGE DR,Skyline Chili,Retail - Restaurant,,6143379870,{86A078CF-8899-4991-8F34-FCFA7AD254D5},
-82.900633054634554,39.908006546950077,5699771,3341 WINCHESTER PIKE,O D On Barbeque,Retail - Restaurant,,6142964157,{2E60DA9E-4B7E-45A0-88EA-F90FEA52CD18},
-83.066514240714852,40.052554003805028,5699772,4720 REED RD,Poong Mei Chinese,Retail - Restaurant,,6142739998,{40095EE4-F797-4141-9C2C-43638A951290},
-83.019255253974862,40.076772861586655,5699775,5601 N HIGH ST,Natalie's Coal Fired Pizza,Retail - Restaurant,Restaurant DB,,{7DBC7161-6D5B-41AC-8103-66E536A3E0BA},
-82.889852524956211,40.019113441492209,5699777,359 AGLER RD,Mc Donald's,Retail - Restaurant,,6144757900,{FB9FF180-D368-4139-BED4-4A82990C1F79},
-83.067460848038365,40.014112621435984,5699778,2090 TREMONT CTR,Chef-O-Nette Restaurant,Retail - Restaurant,,6144888444,{9B9BEFD6-0658-47EA-993F-824F1CA08BC9},
-83.127002744921512,39.951874617769825,5699780,4711 W BROAD ST,Arby's,Retail - Restaurant,,6148785996,{F915CBA4-F64B-4687-8176-A6E24CA99182},
-83.019039060155563,40.093733489327811,5699782,933 N HIGH ST UNIT 200B,Fresh Thyme Farmer's Market,Retail - Grocery,Restaurant DB,6146817050,{BD6E8449-D4FE-4FC1-BB13-13A2CEF13DE6},
-82.998977137796089,40.103285630653261,5699783,6665 HUNTLEY RD UNIT A,Mixing Bowl Asian Grill,Retail - Restaurant,Restaurant DB,,{9303D700-0E30-4280-B6F0-E991F21F89F6},
-83.018536729061736,40.086483551224475,5699785,627 HIGH ST,La Chatelaine French Bakery,Retail - Restaurant,Restaurant DB,,{A59B2124-032B-45DC-9F3A-C54531AA89B1},
-82.999133440204901,40.108611213818406,5699786,453 E WILSON BRIDGE RD,Golden China Express,Retail - Restaurant,Restaurant DB,6148484600,{737AE5DD-BE7A-4FE6-94AD-CB6DD40AB74A},
-83.015725868909598,40.10835192548155,5699788,80 E WILSON BRIDGE RD,McDonald's,Retail - Restaurant,Restaurant DB,,{7806C345-D38C-4F12-8A9D-033970BE0A36},
-83.018374649559519,40.087750291417123,5699789,679 HIGH ST,The Pub Out Back,Retail - Restaurant,Restaurant DB,,{457F5BC1-C6B6-49D8-8E47-09E7BAFC746F},
-82.885113574419989,39.971938980600157,5699791,139 S YEARLING RD,Ange's Pizza,Retail - Restaurant,,6142350898,{35A362CD-9BC5-46D4-A5FA-658388E4E97F},
-82.876470006248098,39.963840950010592,5699796,561 S HAMILTON RD,Indochine Cafe,Retail - Restaurant,,6142317357,{D6C227C6-5AFB-4935-AA18-5DB3B1C797A5},
-82.961016622627554,40.037774472933755,5699797,3414 CLEVELAND AVE,Safari Coffee House,Retail - Restaurant,,6142622811,{4C952508-B779-4CAE-81FE-436B9689BD2A},
-82.932081934957438,39.956817971598326,5699800,2497 E MAIN ST,Jimmy John's,Retail - Restaurant,,6142312222,{322E977E-18C3-4DEF-BF1F-9D60E230A1B1},
-83.038359662729064,39.930215290227942,5699805,1275 BROWN RD,El Ranchito Taqueria,Retail - Restaurant,,6149759164,{5710BA78-9E67-4508-A861-175E8A3490D1},
-82.995910510604915,40.151859774715597,5699806,8935 S OLD STATE RD,Lucky Panda Inc,Retail - Restaurant,Restaurant DB,,{E6C9B3DD-11CE-4BC3-A0B2-79B78DF89DCF},
-82.938317517918563,39.957332041824877,5699807,2268 E MAIN ST,Giuseppe's Ritrovo,Retail - Restaurant,,6142354300,{CC195C1D-19EF-447F-B097-5EAF959DA4FE},
-82.932416887193568,39.957260942701495,5699808,2484 E MAIN ST,Chipotle Mexican Grill,Retail - Restaurant,,6142368733,{048A0EC7-1295-4247-BD18-E324A9D9F9D1},
-82.872638689471373,40.018928574541945,5699809,240 GRANVILLE ST,Golden China Express,Retail - Restaurant,,6144788008,{E4ECA343-7915-4853-97FC-6542479CD9DE},
-82.899402398847656,39.97287189948041,5699810,23 COLLINGWOOD AVE,840 Lounge,Retail - Restaurant,,6142380180,{6EA542F0-79FB-467E-807B-747A778D3282},
-83.018403933286024,40.087364755635292,5699813,661 HIGH ST,Bubbles ,Retail - Restaurant,,614-280-1400,{8F935231-793E-4C80-9FF5-8022E3FBFE70},
-83.124168022686774,39.952054557481858,5699815,4601 W BROAD ST,Mc Donald's,Retail - Restaurant,,6148786233,{2FF7D196-5DDB-4C99-9C00-ABE5882387D5},
-83.040351162527998,40.064334587019928,5699817,5115 OLENTANGY RIVER RD,Spirit Of Healing Llc,Retail - Services,InfoGroup,,{B53AB27C-CF44-4B86-A175-DC37598F6EEB},
-82.895866992369733,39.974368086003281,5699819,3944 E BROAD ST,Taco Bell,Retail - Restaurant,,6142360076,{8E708149-C44B-4944-8B41-A9912494D363},
-82.877540166806938,39.953808933219179,5699820,1095 S HAMILTON RD,Donatos Pizza,Retail - Restaurant,,6142311665,{CE3A77C3-2B16-48B9-98CA-7180F436BCEA},
-82.960655885826441,40.040460604225771,5699822,3518 CLEVELAND AVE,Golden House,Retail - Restaurant,,6144472264,{5777153F-FFC0-42A1-A95F-348EF8162A8B},
-82.96281865890208,40.039959287505638,5699827,3545 CLEVELAND AVE,Pit BBQ Grille,Retail - Restaurant,,6148268671,{5182F5D8-0CC4-4C06-86D5-1B49B317EFB6},
-83.049173180406498,40.089780606940423,5699828,6130 LINWORTH RD,Wendy's,Retail - Restaurant,Restaurant DB,,{F4092068-60C5-4A5F-9617-4F67365F3166},
-83.056322488170949,40.007054318550253,5699829,1725 W LANE AVE,Carsonie's Stromboli & Pizza,Retail - Restaurant,,6144815555,{0028053D-5B5A-42B9-9632-A33AE86729B5},
-82.881914250784092,39.955271136006992,5699831,4347 E MAIN ST,Little Caesars Pizza,Retail - Restaurant,,6142318560,{5B34C0B0-5454-418A-923A-57CFAB7FF38C},
-82.928054056209163,39.956662189716297,5699837,2643 E MAIN ST,Rubino's Pizza,Retail - Restaurant,,6142350712,{1EE24D0C-D2E7-4E98-921D-ADCE6194C82C},
-82.953071514665368,40.035765766126111,5699838,3296 WESTERVILLE RD,Madina Internet Cafe,Retail - Restaurant,,6144146171,{A0EBC49F-AE56-4D61-9EF9-8F41393CBD0A},
-83.069443013659566,40.053377106512968,5699846,4719 REED RD,Marco's Pizza,Retail - Restaurant,,6143261111,{FEB381C0-95C7-4E9E-BAF9-F13227B55E66},
-83.053286536382586,40.129995357218263,5699847,1333 OAKVIEW DR,McDonald's,Retail - Restaurant,,6144315774,{78974D64-41A9-44B1-8093-257DAAC7BF9C},
-82.899942731107828,39.956486343278428,5699848,3674 E MAIN ST,Joy to Go,Retail - Restaurant,,6143388815,{49464979-9F19-4171-A4A9-2FE350EB61D1},
-82.931722898758153,39.956803850641101,5699849,2509 E MAIN ST,Great Clips,Retail - Services,InfoGroup,,{0F82E99F-80B0-4E13-B6D0-414BC0C56CDB},
-82.896533722037972,39.974279911247713,5699851,3912 E BROAD ST,Subway,Retail - Restaurant,,6142377877,{B6711689-140E-448B-B5EB-675818D30B45},
-82.879991728039158,39.955869273063918,5699852,4440 E MAIN ST,Pizza Hut,Retail - Restaurant,,6142371565,{0EFE6406-1F1F-43B0-8520-479971A4678A},
-82.87759199567995,40.019148009181514,5699853,100 GRANVILLE ST,Lola & Giuseppes Trattoria,Retail - Restaurant,,6144739931,{B49F2C7E-62F9-4697-8B1A-24ABDB8A6229},www.lolaandgiuseppes.com
-82.900829905512254,39.973001374575055,5699856,3747 E BROAD ST,Wendy's,Retail - Restaurant,,6142377208,{3B08C3B5-408D-40E9-B379-CA4535219743},
-82.896361923259221,39.973561464193764,5699857,3923 E BROAD ST,Burger King,Retail - Restaurant,,6143691550,{7D7F017F-B769-4BC3-B860-1DFCC7C28C99},
-82.941677758717276,39.957458931286034,5699858,2158 E MAIN ST,Rusty Bucket Rstrnt & Tavern,Retail - Restaurant,,6142362426,{DB2FFD96-6CAF-4504-BE70-BA2DC5E75F5F},
-83.017747387236739,40.087147254050727,5699859,652 HIGH ST,Everest Cuisine,Retail - Restaurant,Restaurant DB,,{12486906-BF6C-4FA8-89F8-E082817C33FC},
-83.018382374989372,40.087196602999057,5699861,657 HIGH ST,Sassafras Bakery,Retail - Restaurant,Restaurant DB,,{3362B549-2180-466A-AC10-001DA41BCB4B},
-82.938548951933782,39.957333751115762,5699862,2258 E MAIN ST,C'Est Si Bon Cafe,Retail - Restaurant,,6148245606,{73913A2F-0FED-4EA3-9748-4C11EB098EFE},
-83.048361377751249,40.089718617327804,5699863,2173 W DUBLIN-GRANVILLE RD,Main Moon,Retail - Restaurant,Restaurant DB,,{82EE184B-62B8-445B-B2A0-8B73FEBBE9D6},
-82.873987429718412,39.9735326372911,5699864,100 S HAMILTON RD,Priority Designs,Retail - Services,,6143379979,{A2D99755-49BE-48A2-802E-423C34311E10},prioritydesigns.com
-82.899421349763941,39.973220471316779,5699865,3819 E BROAD ST,KFC,Retail - Restaurant,,6142360749,{C34F851F-5B7D-4007-B628-7812B70E9961},
-82.884381380757461,40.055634753349231,5699867,1390 CHERRY BOTTOM RD,Panda Wok,Retail - Restaurant,,6145325572,{D74E7991-A827-48AB-9EE7-1EB13B8E473C},
-82.930630483270818,40.058909773185995,5699868,3322 MORSE RD,Karl's Pizza,Retail - Restaurant,,6145328223,{993F1ABA-235A-4042-AFA5-B641C136C602},
-83.044990700698591,39.984447879331334,5699871,1307 GRANDVIEW AVE,Avenue Steak Tavern,Retail - Restaurant,,6144859426,{4061EE72-1DA8-4BC5-BD51-94777C585582},
-83.048665418236794,40.089749590213763,5699872,2185 W DUBLIN-GRANVILLE RD,Cameron's ,Retail - Restaurant,Restaurant DB,6148853663,{1B36B54E-D2B1-47EA-8040-C3A9FA1C126C},
-83.091529446629991,40.029859172081025,5699875,3746 RIVERSIDE DR,Mc Donald's,Retail - Restaurant,,6143263663,{F4BCFFB2-C88B-4AE7-9A3D-5F21E639F1CF},
-83.091247858590236,40.029081792304076,5699876,3712 RIVERSIDE DR,Figlio Arlington,Retail - Restaurant,,6144596575,{45CF107E-CA27-47FF-A5BD-CBF617387108},
-82.931210857067683,39.957210991733469,5699879,2532 E MAIN ST,CVS,Retail - Commercial/Retail,,614-235-3024,{97B25F66-33ED-481D-9544-8FD24CAF993A},
-82.959533544094981,40.02845924409975,5699880,2945 WESTERVILLE RD,United Windows Inc.,Retail - Commercial/Retail,InfoGroup,,{1F64CF2C-57A8-4F8B-9A63-401D60C8CA1F},
-83.132295849529982,39.95515131043134,5699881,147 SCHOOLHOUSE LN,Jasmine Beauty Supply,Retail - Commercial/Retail,InfoGroup,,{C3AE4530-42B8-484D-9EC3-DEE2A3DD98C3},
-83.066397845172119,40.052298171074192,5699883,4710 REED RD,868 Asia Cuisine and Shabu Shabu,Retail - Restaurant,,614-802-9898,{8DDCDD35-335F-4160-8075-787B64C4E2A8},
-83.030197797070599,39.974679518006006,5699884,1000 GOODALE BLVD,Brilista Foods Inc,Retail - Grocery,,614-299-4132,{F536A357-32FE-42BB-943B-2082E20E4F86},krema.com
-83.123089360821965,39.95222791324575,5699885,4595 W BROAD ST,Waffle House,Retail - Restaurant,,6148786778,{A271B518-99D4-4B2B-AF0C-0A6E4848981E},
-83.110044388998745,39.955428488354265,5699886,120 PHILLIPI RD,Ding Ho Restaurant,Retail - Restaurant,,6142764395,{178CEB6D-5F21-4B9B-8B0A-5DC69B1061B8},
-82.949588292982313,40.059763523013721,5699890,2600 MORSE RD,Levs Pawn Shop,Retail - Commercial/Retail,InfoGroup,,{AF8478DE-E157-40B7-A558-071EC78B5D50},
-83.017997400581251,40.084135049773153,5699893,530 HIGH ST,Brueggers Bagels,Retail - Restaurant,Restaurant DB,6148400225,{50D994C9-3416-481B-AEAB-FAF5B5E0C391},
-83.096176995654815,39.953552587714434,5699894,3591 W BROAD ST,No 1 Gyro Shoppe,Retail - Restaurant,,6142726244,{686BE219-035F-4559-B756-7B201D2F8748},
-83.045788748919676,40.00720652410596,5699898,1288 W LANE AVE,Pho Asian Noodle House & Grill,Retail - Restaurant,,6144888886,{4B247D2F-1305-4204-B76D-BB037F3B4EBD},
-82.885717433550283,39.967597710236589,5699901,375 S YEARLING RD,Sunrise Market,Retail - Convenience Store,,6143388941,{B5C281C9-74ED-4154-9377-115FC8D6E812},
-83.017479955366397,40.106628566274722,5699905,7141 N HIGH ST,Duchess,Retail - Restaurant,Restaurant DB,6148460181,{851A2347-1300-402B-A17D-749413E05D51},
-83.015867158618391,40.107581492097161,5699906,7172 N HIGH ST,Jimmy John's,Retail - Restaurant,Restaurant DB,6147811800,{202DBC50-B2CE-488E-9FDC-77255FC6AB62},
-83.018396442913073,40.092459012893826,5699907,905 HIGH ST,Subway,Retail - Restaurant,Restaurant DB,,{538679B5-5A87-4221-8873-B1AB09D87B5E},
-83.018120553093155,40.103790280852316,5699908,6827 N HIGH ST,Global Gifts,Retail - Commercial/Retail,,614-621-1744,{F868E26D-9A08-4598-83E6-2AC60A61A348},
-82.955608700134306,40.031112042938481,5699909,3080 WESTERVILLE RD,Crucial Performance,Retail - Commercial/Retail,InfoGroup,,{77907E5D-CA77-47D3-AC2C-39BB8195F163},
-83.114278553257762,39.953403758105715,5699911,4220 W BROAD ST,York Steak House,Retail - Restaurant,,6142726485,{B1106F5E-45BE-4A5F-AC2F-57CDA0A44057},
-83.076520115432757,39.999273992344648,5699912,2185 RIVERSIDE DR,Domino's Pizza,Retail - Restaurant,,6148266888,{F8294202-9A78-4D67-AD77-6C49544AE054},
-83.044565337701883,39.984521922353231,5699914,1312 GRANDVIEW AVE,Balboa ,Retail - Restaurant,,6147451201,{B3AAD182-3139-4D1D-8B32-1CED2509241C},
-83.063939685317479,39.984982223509633,5699915,1400 DUBLIN RD,Sweet Cheese,Retail - Restaurant,,6149802525,{C0EB6799-CBC0-4569-9422-226D1D8E116A},
-82.927788515427721,39.956624553593151,5699916,2651 E MAIN ST,Bexley Pizza Plus,Retail - Restaurant,,6142373305,{3321FFCC-DFA1-4D6E-B64A-B95EA3D11068},
-82.933159300131976,39.956829440043414,5699918,2455 E MAIN ST,Cafe Istanbul of Bexley,Retail - Restaurant,,6142379920,{DDFCA94F-D8DE-4831-BA92-5927F2C1D03A},
-82.964220593111349,40.032636829930077,5699920,3187 CLEVELAND AVE,Rally's Hamburgers,Retail - Restaurant,,6144478824,{FCC9703D-0883-41F3-9C77-ABEF194C7D30},
-83.01795520408146,40.087397683921481,5699921,660 HIGH ST,Jet's Pizza,Retail - Restaurant,Restaurant DB,6148444400,{552ACE38-AC30-48AD-9EB9-E27855B372DD},
-83.005663285108696,40.127615318439098,5699925,228 PARK RD,Meineke Car Care Ctr,Retail - Services,InfoGroup,,{D3D2A4FE-B6DE-437D-9AB4-60D54E1C8E66},
-83.017607087577147,40.093070178655324,5699926,920 HIGH ST,Dairy Queen,Retail - Restaurant,Restaurant DB,614-436-2253,{970FA739-170B-411A-9A7D-59AAF6F1BD14},
-83.017636719392002,40.086924360957362,5699927,644 HIGH ST,House Wine,Retail - Convenience Store,Restaurant DB,,{C093EFFF-F8F4-45A8-9C53-487AD2E6BEA0},
-83.04491389277635,39.972545263551197,5699928,1075 DUBLIN RD,Rancho Alegre,Retail - Restaurant,,6144859130,{C669995B-D0D9-416B-8D0A-B751C7500B61},
-83.049235618708877,39.93248403556332,5699931,2042 EAKIN RD,Sportz N' Spiritz,Retail - Restaurant,,6142729020,{9D35EBCB-7E12-45B9-A39D-5451985096FB},
-82.999068368451674,40.108573058570926,5699932,455 E WILSON BRIDGE RD,Yappy Greek,Retail - Restaurant,Restaurant DB,,{BB6B0C42-752C-460B-B036-500B8545E6B5},
-83.018490780864752,40.087986404951906,5699933,693 N HIGH ST,Mac's Proper Pub,Retail - Restaurant,,6142216227,{29BAC0ED-15B4-4744-A425-C9BC4F337084},
-82.961870475821883,40.040033020156756,5699934,3561 CLEVELAND AVE,A&W Restaurants,Retail - Restaurant,,6142688173,{2110DE3B-1146-48D8-91C9-BD9118BD6124},
-83.016412450536109,40.104356069030437,5699935,6880 N HIGH ST,J. Liu Restaurant & Bar,Retail - Restaurant,Restaurant DB,6148881818,{18828861-D104-476B-9339-88B293C24BC7},
-83.018400778037602,40.087420768656003,5699936,663 N HIGH ST,Old Bag of Nails Pub,Retail - Restaurant,Restaurant DB,,{32A4A34F-E6E3-45D3-8119-D5DBE422FA26},
-83.017969804938119,40.087199116763792,5699937,654 HIGH ST,Graeter's Ice Cream,Retail - Restaurant,Restaurant DB,6148485151,{E0D8BA92-8C32-426B-A48C-EAD08449A16F},
-82.877609543051079,39.953447443636136,5699938,1111 S HAMILTON RD,Lalibela Bar,Retail - Restaurant,,6142355355,{2B4C6C6E-4E88-4597-AADE-A637CA2ECBA4},
-83.015864400795678,40.107631258062888,5699939,7176 N HIGH ST,Starbucks,Retail - Restaurant,Restaurant DB,,{F7BFDA28-CA32-4619-8B25-7809B6BADFFC},
-82.968224413561003,39.890185166902256,5699940,3517 LOCKBOURNE RD,Stoney's Pizza & Market,Retail - Restaurant,,6144913383,{2E31E0A1-DF60-4EE9-8E0F-13A77ED1F958},
-82.965103319013338,40.036999443085499,5699941,3391 CLEVELAND AVE,Subway,Retail - Restaurant,,6142623000,{72F47306-DEFE-42A9-B61E-86F40A96F6F7},
-83.094502621249333,39.885058235464392,5699942,3455 CLEVELAND AVE,Wendy's,Retail - Restaurant,,6142610852,{1DCF9846-0C6F-4AAC-99AE-901560EA33BF},
-83.066439487347495,40.053023504805779,5699943,4740 REED RD,Nicola Restaurant & Bar,Retail - Restaurant,,6144597000,{A48C7FC7-E134-4C43-A53F-AD2B7EFCB94E},
-83.019124993030687,40.075788406235191,5699946,5545 N HIGH ST,Villa Nova Restaurant ,Retail - Restaurant,Restaurant DB,,{8FEFF858-FBEC-4834-96A0-530DF8E8709E},
-82.863266194792033,39.916038600264855,5699949,2966 NOE-BIXBY RD,Huff-N-Puff,Retail - Services,,,{D1FDEADD-71E9-49F9-B7A1-9B86111C149B},
-83.108540281423487,39.953533038800934,5699951,4048 W BROAD ST,Tee Jaye's Country Place,Retail - Restaurant,,6142741374,{A5C33239-60AB-46D0-AFEE-1CB43754D300},
